session_id,label,task_token_id,previous,token,following,user_id,country,days,client,session,format,time,n_tokens
yJiCLo1n02,0,4,est,rouge,placeholder,cisW7kmR,GB,0.233,ios,practice,reverse_translate,12,4
G1G393/Z07,1,1,placeholder,Nous,sommes,rkg+uaUQ,GB,1.541,ios,practice,listen,14,3
ttHSOcZO02,0,3,est,calme,placeholder,W2X7cq6l,CA,19.081,ios,practice,reverse_translate,18,3
Mfcs5LiY05,0,4,une,fille,placeholder,VHnjAxAb,GB,0.022,ios,practice,reverse_tap,5,4
VuLQIcKl01,0,1,placeholder,Les,jupes,KtxUcnNC,GB,17.583,web,practice,reverse_translate,6,2
4sApuioF03,0,4,un,serpent,placeholder,BZz0+WFq,GB,15.165,android,practice,reverse_tap,3,4
TKUUUp4U08,0,3,enfant,mange,du,6Iox8M7G,CA,8.078,web,practice,reverse_translate,13,5
irVYatCV05,0,2,Vous,êtes,une,RLW17b5E,AU,3.965,ios,practice,reverse_translate,29,4
xb3ClwFm02,0,4,une,fraise,placeholder,nl3zUIfm,CA,6.949,web,practice,reverse_translate,15,4
KPbOS6PD03,1,2,Elles,mangent,placeholder,soCS33Jg,AU,4.142,ios,practice,reverse_translate,9,2
H/U6hIvj02,0,1,placeholder,Je,suis,U6kqKzJ1,GB,6.933,web,practice,reverse_translate,5,4
DF0G2QQT06,0,2,Mon,livre,placeholder,B9nlTGVN,AU,8.505,ios,practice,listen,13,2
tqzFmKEo06,0,1,placeholder,Il,a,RLW17b5E,AU,5.335,ios,practice,reverse_tap,18,6
XZlNOM0103,0,2,Il,faut,faire,P0lsX8gx,GB,7.151,web,practice,listen,49,7
8FMfWnCb07,0,1,placeholder,Il,mange,08edkJY1,CA,0.118,ios,practice,reverse_translate,10,4
W8cOXAZ+03,0,5,elle,marche,placeholder,JYFs1NZA,CA,14.055,ios,practice,reverse_translate,17,5
KeQNlqhk02,0,2,Les,livres,placeholder,6HhXgHvD,GB,2.413,ios,practice,reverse_tap,4,2
uayrQ0uQ10,1,5,la,viande,placeholder,RLW17b5E,AU,4.309,ios,practice,reverse_tap,13,5
ju53Sz9i07,0,4,des,gants,placeholder,fr6UvdHU,CA,4.921,web,practice,listen,3,4
Y8eZAOiP01,0,3,est,grand,placeholder,GEdyZS+r,GB,15.418,android,practice,reverse_tap,3,3
v72eocgL01,0,5,dix,sept,livres,md4/6AZB,CA,7.89,ios,practice,reverse_translate,23,6
As4SDiFP02,0,2,Une,femme,placeholder,RLW17b5E,AU,9.06,ios,practice,listen,26,2
CO6b0qKd06,1,5,les,femmes,lisent,RLW17b5E,AU,1.652,ios,practice,reverse_tap,19,6
dmuVzlPx01,0,2,Je,suis,petite,SQ8Kw6aG,CA,8.359,ios,practice,reverse_tap,3,3
6r+dUAOW01,0,3,serpent,est,violet,1QNKoPhc,CA,9.953,web,practice,reverse_translate,6,4
WTq+uZAC03,0,1,placeholder,Les,garçons,RLW17b5E,AU,7.003,ios,practice,reverse_tap,12,5
Rf11PmEk05,0,1,placeholder,Le,costume,BZz0+WFq,GB,6.772,web,practice,reverse_translate,3,2
IWjfBy4+07,0,1,placeholder,Vous,êtes,J15ZK+H/,AU,13.712,ios,practice,listen,18,3
lv/QDPbx02,0,3,loup,mange,placeholder,vB+nZZXf,GB,14.732,ios,practice,reverse_translate,24,3
rnKChA4N07,1,2,Tu,manges,une,JYFs1NZA,CA,2.72,ios,practice,reverse_translate,17,4
gh6GBd0P04,0,5,une,banane,placeholder,7yMIK8c1,GB,1.931,ios,practice,reverse_tap,10,5
fVLnohfM03,1,1,placeholder,Les,hommes,EPxsAfD+,CA,13.114,ios,practice,listen,44,5
0Ip6Ue/F07,1,4,et,une,chienne,fr6UvdHU,CA,1.19,web,practice,listen,15,5
NaPwMHRK03,0,2,Je,suis,un,W2X7cq6l,CA,7.085,ios,practice,reverse_translate,10,4
B2joR4CU06,0,4,une,robe,placeholder,+XG8trcU,GB,17.236,ios,practice,reverse_tap,5,4
wDtqr1UT04,0,1,placeholder,Leurs,enfants,DDhm1I5Q,GB,5.027,ios,practice,reverse_tap,2,2
iG0PxmSi05,0,4,a,un,singe,9CPStnaz,AU,5.451,web,practice,reverse_translate,15,5
lhUnpVZE09,0,2,Le,garçon,placeholder,RLW17b5E,AU,5.307,ios,practice,reverse_translate,6,2
X3XD+zeP05,0,2,Vous,avez,des,eTUevpJv,GB,4.966,web,practice,listen,67,5
+wZzRfQq05,0,2,Les,pommes,sont,4Oxfq4c1,GB,9.045,ios,practice,listen,9,4
I06MBEBs03,1,2,Le,manteau,est,1lVkmvUf,AU,9.926,ios,practice,listen,2,4
bUTpYJ6b01,1,1,placeholder,La,bière,2Pq/5VBt,GB,9.488,ios,practice,listen,8,2
n+AEa3aE03,0,2,Mes,vêtements,placeholder,fr6UvdHU,CA,2.178,web,practice,reverse_translate,10,2
zyFfhJBt02,0,1,placeholder,Les,chiennes,D6+y88Zi,GB,2.039,ios,practice,reverse_tap,2,2
6DzDwsAj02,0,1,placeholder,Elle,est,0w7g6d8C,AU,5.021,android,practice,reverse_tap,4,3
48U+buLH06,0,2,L,homme,est,BfZAzBCr,GB,0.805,ios,practice,reverse_tap,14,4
sj0ZGbSp03,1,3,garçons,sont,petits,JYFs1NZA,CA,7.807,ios,practice,reverse_translate,78,4
vxPHWs8n04,0,8,mon,livre,placeholder,eTUevpJv,GB,15.065,web,practice,listen,67,8
iBGr1afn03,0,1,placeholder,J',placeholder,JvJTbkb0,CA,9.225,ios,practice,reverse_tap,6,4
EUleBKnr01,0,1,placeholder,Le,tigre,1QNKoPhc,CA,11.546,web,practice,listen,3,2
pQ+EeDXY02,0,2,Cet,enfant,mange,pkNOPOlH,GB,8.176,ios,practice,reverse_tap,13,5
fT6W4Hrb03,1,1,placeholder,Notre,chapeau,klGS2CWu,CA,11.177,ios,practice,reverse_translate,48,2
6nTy1Bg301,1,1,placeholder,Une,souris,ufYlYaO/,CA,12.588,web,practice,reverse_translate,28,5
uayrQ0uQ03,1,4,de,la,viande,RLW17b5E,AU,4.309,ios,practice,reverse_tap,17,5
v6v8surD03,0,4,une,veste,placeholder,JkJ31O/N,AU,2.69,ios,practice,listen,17,4
ePH4IShD01,0,4,le,nôtre,placeholder,eTUevpJv,GB,14.17,web,practice,listen,22,4
XU/WHgAA03,1,4,sont,petits,placeholder,aj0jU5rP,GB,9.095,ios,practice,reverse_translate,9,4
o6RcvnXQ02,1,4,un,pantalon,rouge,q9gPdvwm,AU,10.351,web,practice,reverse_translate,15,5
Z63e1P8302,0,4,une,lettre,placeholder,n8kObVt2,GB,8.444,ios,practice,reverse_tap,5,4
iUA4YpHz02,0,1,placeholder,Le,cochon,NFW2JtY+,GB,2.817,ios,practice,reverse_translate,30,5
3lPUxSku03,0,4,une,vache,placeholder,nT3TyToQ,GB,10.71,ios,practice,listen,12,4
7s/JMwEw01,0,1,placeholder,Vous,êtes,BgWXGb29,AU,14.268,ios,practice,reverse_tap,8,3
oP+lEkgD02,0,4,placeholder,-,placeholder,r4vYj/1U,CA,16.047,web,practice,reverse_translate,12,6
36hubYnp01,0,2,Je,lis,placeholder,fr6UvdHU,CA,2.876,web,practice,listen,4,2
w2jPpw8U07,0,3,es,un,homme,nT3TyToQ,GB,7.74,ios,practice,reverse_tap,7,4
/VWhcGzn03,1,2,Une,baleine,placeholder,fxc6ud70,AU,14.032,ios,practice,reverse_translate,7,2
T1jDLpYl03,0,5,un,animal,placeholder,wwjj3TQT,CA,14.497,android,practice,reverse_translate,16,5
Z+6IhUkZ05,1,1,placeholder,Ça,casse,eTUevpJv,GB,9.039,web,practice,reverse_translate,24,2
Dikx8wJd03,0,1,placeholder,Ma,robe,aj0jU5rP,GB,9.157,ios,practice,listen,3,2
Ps/abcRH01,0,2,La,mouche,placeholder,wwjj3TQT,CA,9.301,android,practice,reverse_tap,2,2
1/S+FvvC01,0,1,placeholder,Un,chat,vpb5xtRs,CA,3.393,android,practice,reverse_tap,3,2
f+2Wd70A02,0,3,êtes,une,femme,KPHN1r/s,AU,8.03,ios,practice,reverse_tap,7,4
xUIiyPEK04,1,2,Elle,a,un,YlSYUlRN,CA,2.783,ios,practice,reverse_translate,8,4
D8S7ZIBL02,0,2,La,fourmi,est,+5fX8ua2,CA,3.008,android,practice,reverse_translate,23,5
0VRXO5Hu01,0,2,Un,garçon,placeholder,cxgeCeV9,CA,0.014,android,practice,reverse_tap,4,2
xSPmz2Cq08,0,2,Le,canard,est,fr6UvdHU,CA,3.156,web,practice,listen,11,4
LBJFLAqF01,1,3,chats,boivent,du,KPHN1r/s,AU,8.024,ios,practice,listen,32,5
JIaj2UMJ06,0,3,es,un,homme,BZz0+WFq,GB,5.231,android,practice,reverse_translate,8,4
S3eAXd1E03,0,2,Elle,mange,et,RLW17b5E,AU,7.009,ios,practice,reverse_tap,6,5
v334Ad7o02,0,1,placeholder,L',placeholder,EPxsAfD+,CA,18.796,ios,practice,listen,88,2
2axS5abw02,0,1,placeholder,Bonsoir,placeholder,7yMIK8c1,GB,1.924,ios,practice,listen,6,1
ySicsfUo05,0,3,as,un,jeune,6Iox8M7G,CA,6.33,ios,practice,reverse_tap,50,5
KqMyODd+01,0,1,placeholder,Le,garçon,CmTJozfq,CA,7.323,ios,practice,reverse_translate,6,2
oaAwD83B02,1,2,je,suis,un,o/A3qxsY,GB,19.073,web,practice,reverse_translate,16,8
c5vGcO6e04,0,4,le,mien,placeholder,CmTJozfq,CA,16.356,ios,practice,reverse_tap,20,4
gQ9PIZrX05,0,3,sont,riches,placeholder,JQEeCBSU,CA,4.143,ios,practice,listen,7,3
FHMnZjoh01,1,1,placeholder,C',placeholder,lgXcEcLg,GB,16.952,android,practice,reverse_translate,10,5
bz5CUMre03,0,2,Des,garçons,mangent,/pH2wa8f,GB,2.39,ios,practice,reverse_translate,24,5
d5vfx5UQ04,1,2,Ils,écrivent,leurs,1lVkmvUf,AU,5.873,ios,practice,listen,26,4
sTr0lHr/01,0,1,placeholder,Je,bois,8rkubuSo,CA,13.224,ios,practice,listen,15,2
ci8jPy/904,0,1,placeholder,La,mouche,nL/TvjBl,GB,4.191,android,practice,reverse_tap,2,2
leUZTxFq04,0,1,placeholder,La,soupe,qofjqk+L,CA,8.553,ios,practice,listen,5,2
QUznXSNR02,0,2,L,oiseau,est,P0lsX8gx,GB,1.339,android,practice,listen,15,4
CCl/YkGM01,1,4,placeholder,-,placeholder,gcprpSHe,CA,13.998,web,practice,reverse_translate,10,5
skSYNRhx03,0,3,est,calme,placeholder,vtQRvkDc,GB,6.2,ios,practice,reverse_tap,5,3
R0Z3/l8s01,0,3,mange,des,baguettes,ywSvsXO1,GB,10.902,ios,practice,reverse_translate,9,4
XErCxEXq06,0,3,accord,à,plus,CIoaxd3X,CA,4.944,android,practice,reverse_translate,18,5
RXbuEUag02,0,1,placeholder,Un,livre,0pLKRQcf,AU,12.089,ios,practice,reverse_tap,2,2
HKYbJzFh01,0,3,jus,est,rouge,+XG8trcU,GB,12.784,ios,practice,reverse_tap,11,4
CeS/mjJl01,0,2,La,soupe,placeholder,jBfqQZul,AU,2.728,web,practice,reverse_translate,2,2
LcmwV2rq07,0,3,vais,bien,merci,1QNKoPhc,CA,4.998,web,practice,reverse_translate,6,4
Apumpc1d07,0,4,manger,du,pain,NFW2JtY+,GB,2.149,ios,practice,reverse_translate,28,9
UxoIycgd04,0,1,placeholder,Il,a,sSDLQFSD,GB,5.874,ios,practice,reverse_translate,16,4
szFHpPtw02,1,1,placeholder,Certains,objets,qtai1ZL7,AU,21.16,android,practice,reverse_tap,27,4
EGIjzNT804,0,4,un,garçon,placeholder,fr6UvdHU,CA,0.074,web,practice,reverse_translate,11,4
BbtX6C9101,1,2,Comme,ceci,placeholder,vB+nZZXf,GB,13.79,ios,practice,reverse_tap,8,2
k8ghKYk304,0,2,Merci,au,revoir,9mTsm1vX,CA,7.453,ios,practice,reverse_tap,8,3
FCn/kifs10,0,1,placeholder,Nous,aimons,BgWXGb29,AU,8.198,ios,practice,reverse_translate,60,2
lQKE+F8v01,0,5,tu,devant,placeholder,2Pq/5VBt,GB,20.784,ios,practice,reverse_tap,22,5
mlmXj4Ux01,0,3,est,joli,placeholder,b1x+XszV,CA,11.2,android,practice,reverse_tap,3,3
ZngsgrQf04,0,2,Ceci,est,un,EPxsAfD+,CA,12.793,ios,practice,reverse_tap,13,4
/u+qNmVw02,0,3,merci,beaucoup,placeholder,GIYQ1bA5,GB,17.035,android,practice,reverse_tap,6,3
6+98DU4z03,0,1,placeholder,Je,suis,c3hoXbEY,GB,5.368,ios,practice,reverse_translate,14,3
HoQ4Asvz06,0,1,placeholder,Je,suis,aj0jU5rP,GB,5.776,ios,practice,reverse_translate,12,4
JlaSR1wj02,0,1,placeholder,Il,dit,5CH4np96,GB,9.726,android,practice,reverse_tap,3,3
pCWZA9BC02,0,1,placeholder,Je,cours,4Oxfq4c1,GB,13.988,ios,practice,reverse_translate,4,2
ULuKwWru02,0,4,mange,une,tortue,fr6UvdHU,CA,1.04,web,practice,reverse_translate,21,5
7x/wP8yB07,0,2,Je,suis,une,qtai1ZL7,AU,15.161,android,practice,reverse_tap,9,4
n/GLCR9z02,0,2,Le,tigre,placeholder,n8kObVt2,GB,10.291,ios,practice,listen,7,2
2NGiELNL09,0,3,oiseau,mange,la,xq3GS7ZQ,CA,11.77,ios,practice,reverse_tap,22,5
a4H/Etdj05,1,1,placeholder,Salut,placeholder,DkC/prIA,CA,4.987,web,practice,listen,6,1
tBvjLx4L07,0,3,merci,beaucoup,placeholder,iSS2R9pT,AU,2.868,android,practice,listen,17,3
NpzK9PbX02,0,2,Le,sac,est,MchfXRuY,AU,13.993,ios,practice,reverse_translate,10,4
h+poDapx04,0,4,du,sucre,placeholder,YlSYUlRN,CA,4.073,web,practice,reverse_translate,15,4
H79oEn4902,0,2,L,huile,placeholder,ufYlYaO/,CA,18.983,web,practice,listen,6,2
LiG/qAd+07,0,3,a,une,botte,1lVkmvUf,AU,5.869,ios,practice,reverse_translate,11,5
2+09dbPW01,0,1,placeholder,Le,garçon,HI7m890h,GB,4.778,ios,practice,reverse_translate,9,2
rOORmboI03,0,3,lettres,lesquelles,placeholder,EPxsAfD+,CA,15.763,ios,practice,reverse_translate,24,3
2Llm4BfG09,0,3,est,belle,placeholder,1LwU/Esa,CA,9.293,web,practice,reverse_translate,7,3
YAZnldIq03,0,2,Une,pomme,placeholder,t2QjJgVj,GB,1.345,ios,practice,listen,5,2
rKJsW56g01,0,2,La,confiture,placeholder,EcWtVgq7,GB,11.567,ios,practice,reverse_translate,10,2
Z6Rr2a6P03,0,2,Le,costume,placeholder,pkNOPOlH,GB,9.204,ios,practice,listen,5,2
bSiAxRWl06,1,3,chat,et,la,9CPStnaz,AU,6.137,web,practice,listen,27,5
k0U/wvwh06,0,1,placeholder,Laquelle,placeholder,1LwU/Esa,CA,9.159,web,practice,reverse_translate,6,1
4rX+uLor01,0,2,Le,garçon,placeholder,+xUXL2Fu,GB,4.543,android,practice,reverse_tap,10,2
mJi2bIXH02,1,2,D,accord,à,JYFs1NZA,CA,6.862,ios,practice,reverse_translate,29,4
Isy5gKTh04,0,1,placeholder,Non,placeholder,W4pjuWhL,AU,8.221,ios,practice,reverse_tap,1,1
lhUnpVZE03,0,1,placeholder,Un,homme,RLW17b5E,AU,5.307,ios,practice,reverse_tap,32,5
MnwMI+mH02,0,1,placeholder,Merci,pour,8rkubuSo,CA,8.184,ios,practice,reverse_tap,11,4
mtK9dt+y04,1,5,couleur,rose,placeholder,Ox1XVyeX,GB,5.088,web,practice,listen,23,5
WsV889z502,0,3,il,te,plaît,rkg+uaUQ,GB,6.58,ios,practice,reverse_tap,6,4
5a88Gv4d05,0,4,un,chat,placeholder,nT3TyToQ,GB,11.436,ios,practice,reverse_tap,9,4
prJwWnSq01,0,1,placeholder,Elle,est,1QNKoPhc,CA,0.548,web,practice,reverse_translate,11,3
n2fewI4R02,0,2,Il,est,grand,oHtnRGfM,CA,1.071,android,practice,reverse_tap,5,3
I+wKvd6M03,0,2,Il,aime,ça,Ov04vIT6,CA,7.294,web,practice,listen,45,3
2RyPVEuA01,1,2,S,il,vous,ZY1jfklj,CA,7.592,web,practice,reverse_translate,5,4
N19AjE1i09,0,2,Le,tigre,placeholder,Imww7CSG,GB,17.367,ios,practice,listen,4,2
G9os88sF04,0,1,placeholder,Les,filles,NK6KAp7o,CA,5.913,ios,practice,listen,58,5
lXYxxpMq01,0,1,placeholder,Il,trouve,eTUevpJv,GB,12.929,web,practice,listen,21,4
q2oEuMLu05,1,4,un,jean,placeholder,RLW17b5E,AU,10.881,ios,practice,reverse_tap,14,4
MWxbRrTC10,0,4,est,rouge,placeholder,RLW17b5E,AU,10.886,ios,practice,reverse_tap,9,4
EdNKKl6o04,0,1,placeholder,Ces,pommes,eTBNG70M,CA,11.204,web,practice,listen,10,4
E7Z0AjMq04,0,5,des,fruits,placeholder,KtxUcnNC,GB,12.561,web,practice,listen,13,5
7amAogun02,0,3,mange,cela,placeholder,ywSvsXO1,GB,7.852,ios,practice,listen,13,3
u0xYln7I02,0,5,du,beurre,placeholder,fr6UvdHU,CA,3.951,web,practice,listen,12,5
jQg91T1V03,0,2,Les,fêtes,sont,EPxsAfD+,CA,13.752,ios,practice,reverse_tap,18,5
F7HX6lLO06,0,3,araignée,est,un,JfbIMdK1,CA,13.472,android,practice,reverse_translate,19,5
a1PNb9wE03,1,3,aime,une,fille,JYFs1NZA,CA,6.859,ios,practice,listen,11,4
/+4CD9R202,0,3,bœuf,est,froid,kdPKyczl,GB,7.065,android,practice,reverse_translate,18,4
ZxgO+7sK09,1,2,Une,souris,et,EPxsAfD+,CA,13.088,ios,practice,listen,1,5
Wims4ptn09,1,2,Ils,mangent,la,hQWympTg,GB,11.972,ios,practice,reverse_translate,20,4
PyCs2LvN01,0,4,vous,plaît,placeholder,SVXpN0M+,CA,4.778,web,practice,reverse_translate,9,4
WqFVNrJo01,0,1,placeholder,Le,poisson,2Pq/5VBt,GB,11.84,ios,practice,reverse_translate,6,4
FYfeRPjn02,0,3,veux,mon,repas,fr6UvdHU,CA,3.135,web,practice,listen,20,4
p2dqbjlq06,0,1,placeholder,Le,livre,aj0jU5rP,GB,0.735,ios,practice,reverse_translate,19,7
wXRNU9LL02,0,2,Vous,êtes,une,p64pHZ7C,CA,6.019,ios,practice,listen,15,4
v6sntfQF05,0,4,une,tomate,placeholder,aj0jU5rP,GB,2.917,ios,practice,reverse_translate,10,4
lkT/X5wl01,0,4,un,chien,placeholder,nl3zUIfm,CA,7.133,web,practice,reverse_translate,3,4
1iHOj3ew04,1,1,placeholder,Le,garçon,JfbIMdK1,CA,3.484,android,practice,reverse_translate,35,5
Xu95eDpS06,1,1,placeholder,La,femme,md4/6AZB,CA,13.699,ios,practice,reverse_translate,5,5
sRgMHvZA06,0,2,Nous,lisons,un,RLW17b5E,AU,5.344,ios,practice,reverse_tap,12,4
ETW/bt8N05,0,2,Nous,sommes,riches,Y+u66Nb6,CA,0.285,web,practice,reverse_translate,11,3
mt7E9l1t07,0,4,est,italien,placeholder,Tjw66jqv,GB,11.045,android,practice,listen,12,4
/zVrl3Wo02,0,2,Nous,mangeons,dix,SmJ3JQha,CA,21.303,ios,practice,reverse_translate,62,6
/qMx5Nkh01,1,2,C,est,joli,t+VQi0bt,CA,1.785,ios,practice,reverse_translate,5,3
2YSZrA0r06,0,5,jupe,orange,placeholder,md4/6AZB,CA,11.264,ios,practice,reverse_translate,9,5
BchAWQHw03,0,3,le,café,est,EPxsAfD+,CA,12.98,ios,practice,reverse_tap,9,5
bmXLB+2f09,0,3,suis,une,femme,LKo9j8Iu,CA,15.033,ios,practice,reverse_tap,12,4
3YaZ8YDr05,0,2,Salut,comment,ça,fr6UvdHU,CA,3.148,web,practice,listen,6,4
BfcKQ/RD06,0,4,une,robe,placeholder,BgWXGb29,AU,16.246,ios,practice,reverse_tap,49,4
AFSfRYq801,0,3,bonbon,est,rouge,IBQO/fmU,CA,6.37,web,practice,reverse_translate,12,4
XRnjluq403,0,4,bien,ce,magasin,lgXcEcLg,GB,17.847,android,practice,reverse_translate,13,5
Gifayd+b02,0,4,est,rouge,placeholder,LKo9j8Iu,CA,13.917,ios,practice,reverse_translate,10,4
QR+uTzb102,0,1,placeholder,Ils,écrivent,pkNOPOlH,GB,3.352,ios,practice,reverse_translate,15,2
mK1bAlkn07,0,3,requin,mange,un,1lVkmvUf,AU,6.065,web,practice,listen,11,5
bt374VbP06,0,2,Les,enfants,lisent,QjAuoZbH,AU,1.014,ios,practice,reverse_tap,10,5
GjhZceB102,0,2,Le,vin,est,aj0jU5rP,GB,17.206,ios,practice,reverse_translate,7,4
KWXnZKj405,0,2,Un,garçon,une,BfZAzBCr,GB,0.072,ios,practice,reverse_translate,58,4
ieF3jtUD05,0,1,placeholder,C',placeholder,2Pq/5VBt,GB,14.99,ios,practice,reverse_tap,6,3
qqoTLH2W05,0,3,a,un,cochon,6Iox8M7G,CA,2.933,web,practice,listen,34,4
rRodHFgf06,0,1,placeholder,Il,a,BfZAzBCr,GB,0.687,ios,practice,reverse_tap,12,4
tKP7cngl02,1,1,placeholder,Un,enfant,ywSvsXO1,GB,6.765,ios,practice,reverse_translate,8,2
U6oa+MMe01,0,3,veux,un,enfant,wdprH7z6,CA,4.109,android,practice,reverse_translate,14,4
8iOlg3Fq01,0,4,un,tapis,placeholder,qtai1ZL7,AU,20.187,android,practice,reverse_tap,8,4
/ejp6h1J01,0,1,placeholder,Elle,a,qtai1ZL7,AU,21.94,android,practice,reverse_tap,6,4
doacEkSO04,0,1,placeholder,Un,requin,FEgf4Gv8,GB,16.125,android,practice,reverse_translate,19,5
jGMCG/LZ06,1,4,placeholder,-,placeholder,RLW17b5E,AU,2.349,ios,practice,reverse_tap,23,5
bFuM74yf01,0,1,placeholder,Un,chat,KPHN1r/s,AU,6.033,ios,practice,reverse_tap,2,2
DF0G2QQT02,1,3,est,ta,nouvelle,B9nlTGVN,AU,8.505,ios,practice,listen,41,5
YsUrQGZq01,0,2,Je,mange,des,BgWXGb29,AU,15.161,ios,practice,reverse_tap,13,4
c+DZKXWr04,0,1,placeholder,C',placeholder,c3hoXbEY,GB,12.102,ios,practice,reverse_tap,3,3
7XLmRJKe05,1,2,La,fille,placeholder,vPVmAJUZ,GB,4.84,ios,practice,reverse_translate,4,2
zn+JT8Gw03,0,3,petite,chienne,placeholder,rkg+uaUQ,GB,6.586,ios,practice,reverse_tap,10,3
b3shmUN203,0,1,placeholder,Leurs,enfants,W4pjuWhL,AU,8.705,ios,practice,reverse_translate,7,2
47CCwAEB03,0,2,Un,dauphin,placeholder,fr6UvdHU,CA,3.149,web,practice,listen,3,2
Z+6IhUkZ02,0,1,placeholder,Il,ajoute,eTUevpJv,GB,9.039,web,practice,listen,52,3
/rF1Bd8T02,0,1,placeholder,Un,cheval,xq3GS7ZQ,CA,12.948,ios,practice,reverse_tap,8,2
b2e7i71/06,0,4,mange,une,pomme,GzCqsB8P,CA,2.209,web,practice,reverse_translate,19,5
StPcyoS506,0,4,est,grand,placeholder,RLW17b5E,AU,7.909,ios,practice,reverse_translate,20,4
k1ml8RHn03,0,2,Nous,apprenons,placeholder,qofjqk+L,CA,5.876,ios,practice,reverse_translate,4,2
boZ+IB9m03,0,1,placeholder,Le,costume,1LwU/Esa,CA,4.091,web,practice,reverse_translate,6,2
2PgdIxU/01,0,1,placeholder,Comment,placeholder,SQ8Kw6aG,CA,8.362,ios,practice,reverse_tap,2,1
1zhAThei10,0,4,est,gris,placeholder,9CPStnaz,AU,8,web,practice,reverse_translate,8,4
y3HQgZTx02,0,1,placeholder,Une,fille,fr6UvdHU,CA,1.043,web,practice,reverse_translate,15,5
HCLkg5IB03,0,1,placeholder,Qui,mange,r4vYj/1U,CA,6.797,web,practice,listen,3,2
xrEc+/TZ07,0,2,Elle,a,une,aj0jU5rP,GB,17.214,ios,practice,listen,6,4
nF/ijvXR10,0,1,placeholder,Les,jeunes,+wdtATqR,CA,6.896,ios,practice,reverse_translate,22,5
iUYBDIpk01,0,1,placeholder,Les,hommes,LKo9j8Iu,CA,12.909,ios,practice,reverse_translate,14,2
EeKuYEq302,1,2,Vous,aimez,un,fr6UvdHU,CA,2.835,web,practice,listen,14,4
Z+6IhUkZ02,1,3,ajoute,l'huile,placeholder,eTUevpJv,GB,9.039,web,practice,listen,52,3
fL4MuBwC01,0,1,placeholder,Ces,enfants,B9nlTGVN,AU,5.962,ios,practice,reverse_tap,9,3
RwwfUO0B08,0,3,et,au,revoir,JkJ31O/N,AU,2.863,ios,practice,reverse_tap,4,4
YVPu38K706,0,3,revoir,et,à,NK6KAp7o,CA,3.009,ios,practice,reverse_translate,12,5
mLO6XO4502,1,2,Il,faut,du,byZZ5poV,AU,11.083,ios,practice,reverse_tap,18,4
M1NiusVL08,0,3,sont,rouges,placeholder,RLW17b5E,AU,4.302,ios,practice,reverse_tap,30,3
h6kIfBKR05,0,5,l,oiseau,placeholder,7yMIK8c1,GB,1.928,ios,practice,reverse_tap,7,5
IxLloAPd07,0,1,placeholder,Un,repas,fr6UvdHU,CA,1.997,web,practice,listen,2,2
7Om7T7pU04,0,5,la,souris,placeholder,JYFs1NZA,CA,9.967,ios,practice,reverse_translate,12,5
rOP1Q8Cn01,0,4,est,blanc,placeholder,oHtnRGfM,CA,4.813,android,practice,reverse_translate,11,4
EVB0xHcu01,0,1,placeholder,Je,mange,eTBNG70M,CA,11.197,web,practice,listen,7,4
CzaDOsrd02,0,1,placeholder,La,confiture,EPxsAfD+,CA,12.838,ios,practice,reverse_translate,7,2
O+245H7S06,0,4,une,orange,placeholder,/TLPIa66,CA,2.894,web,practice,reverse_translate,9,4
ExfaK2NV04,1,5,train,de,manger,B9nlTGVN,AU,8.59,ios,practice,reverse_tap,5,6
AHafBgQt01,0,1,placeholder,Il,neige,c3hoXbEY,GB,8.058,ios,practice,listen,6,2
FDcXViBs07,0,5,du,riz,placeholder,JYFs1NZA,CA,9.974,ios,practice,listen,30,5
R4Q/gcws05,0,4,ce,livre,placeholder,JkJ31O/N,AU,4.73,web,practice,reverse_translate,35,4
ZtZOhX4j03,0,5,un,petit,ami,lgXcEcLg,GB,17.865,android,practice,reverse_translate,35,6
rAwXuVni05,0,2,Tu,as,des,6Iox8M7G,CA,6.315,ios,practice,reverse_tap,22,5
8RIxwXID05,0,4,une,femme,placeholder,CmTJozfq,CA,15.482,ios,practice,reverse_tap,6,4
de+YNAVx03,0,2,Des,pommes,lesquelles,Imww7CSG,GB,14.014,ios,practice,reverse_tap,3,3
/01Qyi5103,0,1,placeholder,Ça,va,NK6KAp7o,CA,24.688,ios,practice,listen,6,2
nQ0f1id410,0,3,enfants,écrivent,des,1lVkmvUf,AU,6.035,ios,practice,reverse_translate,22,5
bvyoLvE404,0,2,J,aime,un,JvJTbkb0,CA,15.201,ios,practice,reverse_translate,22,4
W4q7bWXB04,0,3,suis,un,homme,nl3zUIfm,CA,10.395,web,practice,listen,6,5
lSyqlvFm04,0,4,à,bientôt,placeholder,EcWtVgq7,GB,7.62,ios,practice,reverse_tap,8,4
g0viQxwz02,0,3,garçon,ou,une,nEbrBemU,CA,5.69,ios,practice,reverse_translate,127,5
BCWGP2J407,1,3,comment,ça,va,HI7m890h,GB,8.08,ios,practice,listen,30,4
1xzwZqGO02,0,3,ton,papa,placeholder,r4vYj/1U,CA,13.76,web,practice,listen,5,3
86qoMfL006,0,5,Elle,mange,et,0pLKRQcf,AU,1.723,ios,practice,listen,38,5
PF/GDvdr03,0,4,les,crêpes,placeholder,1QNKoPhc,CA,4.539,web,practice,reverse_translate,30,4
UvshR0OU05,0,2,Elle,a,un,Vwt5hQ90,CA,1.31,web,practice,reverse_translate,56,4
